date,EUR,GBP,AUD,CAD,CHF,JPY
2011-07-30,0.701262,0.613499,0.915147,0.950631,0.800701,77.552595
2011-07-31,0.701262,0.613499,0.915147,0.950631,0.800701,77.552595
2011-08-01,0.693722,0.610163,0.904683,0.951301,0.781824,76.892126
2011-08-02,0.705716,0.615243,0.922724,0.961186,0.779746,77.353564
2011-08-03,0.699301,0.610175,0.930769,0.959720,0.770769,77.048951
2011-08-04,0.702790,0.612446,0.946377,0.971888,0.773912,79.583948
2011-08-05,0.706464,0.613953,0.956411,0.981915,0.766302,78.594136
2011-08-06,0.706464,0.613953,0.956411,0.981915,0.766302,78.594136
2011-08-07,0.706464,0.613953,0.956411,0.981915,0.766302,78.594136
2011-08-08,0.702988,0.610967,0.965202,0.986221,0.762671,77.884007
2011-08-09,0.700918,0.611972,0.980585,0.991309,0.742553,77.269223
2011-08-10,0.696040,0.615508,0.966869,0.983713,0.727431,76.452983
2011-08-11,0.707064,0.619176,0.981051,0.996323,0.742346,76.567913
2011-08-12,0.701754,0.614982,0.967018,0.986877,0.770807,76.540351
2011-08-13,0.701754,0.614982,0.967018,0.986877,0.770807,76.540351
2011-08-14,0.701754,0.614982,0.967018,0.986877,0.770807,76.540351
2011-08-15,0.698861,0.612901,0.960934,0.986232,0.792089,76.783842
2011-08-16,0.696379,0.611769,0.960306,0.986421,0.779596,76.685237
2011-08-17,0.690751,0.606203,0.945431,0.978587,0.787594,76.514471
2011-08-18,0.695943,0.605888,0.957200,0.986499,0.794071,76.609367
2011-08-19,0.695169,0.604553,0.958151,0.986375,0.788321,76.468544
2011-08-20,0.695169,0.604553,0.958151,0.986375,0.788321,76.468544
2011-08-21,0.695169,0.604553,0.958151,0.986375,0.788321,76.468544
2011-08-22,0.693818,0.606154,0.956151,0.984805,0.786859,76.770971
2011-08-23,0.691467,0.605725,0.952220,0.986032,0.788964,76.559259
2011-08-24,0.692857,0.607705,0.953856,0.988429,0.790064,76.567588
2011-08-25,0.693289,0.610926,0.953272,0.985788,0.794925,77.169994
2011-08-26,0.694348,0.614949,0.953132,0.988821,0.795584,76.662963
2011-08-27,0.694348,0.614949,0.953132,0.988821,0.795584,76.662963
2011-08-28,0.694348,0.614949,0.953132,0.988821,0.795584,76.662963
2011-08-29,0.690274,0.610616,0.942017,0.977221,0.816180,76.654932
2011-08-30,0.694348,0.613561,0.939869,0.979100,0.821761,76.760172
2011-08-31,0.692042,0.612872,0.936263,0.978616,0.807612,76.505190
2011-09-01,0.700035,0.616871,0.934477,0.976829,0.799230,77.059853
2011-09-02,0.701508,0.616556,0.934970,0.978183,0.780919,76.857243
2011-09-03,0.701508,0.616556,0.934970,0.978183,0.780919,76.857243
2011-09-04,0.701508,0.616556,0.934970,0.978183,0.780919,76.857243
2011-09-05,0.707914,0.619496,0.946552,0.988815,0.786564,76.851196
2011-09-06,0.709270,0.622101,0.947301,0.992411,0.853678,77.374282
2011-09-07,0.712454,0.625534,0.942006,0.988672,0.858649,77.215731
2011-09-08,0.712048,0.624252,0.940758,0.984406,0.864070,77.193107
2011-09-09,0.723746,0.626692,0.949917,0.992835,0.880437,77.788232
2011-09-10,0.723746,0.626692,0.949917,0.992835,0.880437,77.788232
2011-09-11,0.723746,0.626692,0.949917,0.992835,0.880437,77.788232
2011-09-12,0.732279,0.629870,0.968439,1.000879,0.882762,77.123609
2011-09-13,0.732869,0.632576,0.968413,0.992671,0.882155,76.958593
2011-09-14,0.728385,0.633331,0.976109,0.989366,0.876466,76.830068
2011-09-15,0.724900,0.632802,0.972526,0.988402,0.874375,76.600217
2011-09-16,0.726744,0.633503,0.967006,0.985610,0.876308,76.744186
2011-09-17,0.726744,0.633503,0.967006,0.985610,0.876308,76.744186
2011-09-18,0.726744,0.633503,0.967006,0.985610,0.876308,76.744186
2011-09-19,0.733084,0.636390,0.976908,0.984019,0.884173,76.695257
2011-09-20,0.729395,0.636251,0.972429,0.990518,0.879942,76.528082
2011-09-21,0.733353,0.640290,0.979613,0.996920,0.895277,76.320035
2011-09-22,0.743605,0.649353,1.018070,1.033165,0.912775,76.286437
2011-09-23,0.744602,0.649553,1.030380,1.031720,0.908042,76.187640
2011-09-24,0.744602,0.649553,1.030380,1.031720,0.908042,76.187640
2011-09-25,0.744602,0.649553,1.030380,1.031720,0.908042,76.187640
2011-09-26,0.740741,0.644148,1.021778,1.028815,0.904148,76.333333
2011-09-27,0.736431,0.640548,1.008174,1.019368,0.900803,76.463657
2011-09-28,0.733622,0.639535,1.010564,1.025017,0.895386,76.458074
2011-09-29,0.734484,0.639479,1.018289,1.031877,0.896585,76.724201
2011-09-30,0.740576,0.641820,1.027475,1.044583,0.901281,76.864401
2011-10-01,0.740576,0.641820,1.027475,1.044583,0.901281,76.864401
2011-10-02,0.740576,0.641820,1.027475,1.044583,0.901281,76.864401
2011-10-03,0.750356,0.645006,1.038343,1.048023,0.910933,76.828994
2011-10-04,0.758668,0.649799,1.060921,1.056293,0.923223,76.686139
2011-10-05,0.749794,0.647072,1.043188,1.051586,0.919622,76.666417
2011-10-06,0.753636,0.653252,1.034366,1.046801,0.928178,76.772929
2011-10-07,0.744380,0.643740,1.021736,1.035507,0.920426,76.686021
2011-10-08,0.744380,0.643740,1.021736,1.035507,0.920426,76.686021
2011-10-09,0.744380,0.643740,1.021736,1.035507,0.920426,76.686021
2011-10-10,0.735673,0.639226,1.006400,1.028912,0.906790,76.701243
2011-10-11,0.734916,0.639524,1.005659,1.028000,0.909826,76.622327
2011-10-12,0.726427,0.635878,0.988595,1.016708,0.898373,76.834229
2011-10-13,0.728491,0.638049,0.986086,1.022073,0.898594,76.841262
2011-10-14,0.724270,0.633592,0.975375,1.014703,0.897226,77.076845
2011-10-15,0.724270,0.633592,0.975375,1.014703,0.897226,77.076845
2011-10-16,0.724270,0.633592,0.975375,1.014703,0.897226,77.076845
2011-10-17,0.725900,0.634437,0.973142,1.012994,0.897575,77.257549
2011-10-18,0.731208,0.636297,0.986326,1.025007,0.902896,76.754899
2011-10-19,0.723170,0.632738,0.969193,1.011065,0.898756,76.793463
2011-10-20,0.724270,0.633737,0.974071,1.015065,0.895343,76.823350
2011-10-21,0.724743,0.628895,0.971228,1.011523,0.891941,76.692274
2011-10-22,0.724743,0.628895,0.971228,1.011523,0.891941,76.692274
2011-10-23,0.724743,0.628895,0.971228,1.011523,0.891941,76.692274
2011-10-24,0.721709,0.627237,0.961316,1.005918,0.886259,76.104215
2011-10-25,0.718494,0.625162,0.954519,1.000575,0.880371,76.145998
2011-10-26,0.718030,0.626050,0.963811,1.013427,0.875494,75.874201
2011-10-27,0.712352,0.624234,0.939450,0.994729,0.869996,75.787149
2011-10-28,0.706215,0.621010,0.937147,0.993785,0.862359,75.769774
2011-10-29,0.706215,0.621010,0.937147,0.993785,0.862359,75.769774
2011-10-30,0.706215,0.621010,0.937147,0.993785,0.862359,75.769774
2011-10-31,0.714235,0.623598,0.944575,0.994929,0.870724,78.008714
2011-11-01,0.733837,0.627541,0.971380,1.016731,0.893373,78.212372
2011-11-02,0.724165,0.624158,0.963357,1.012166,0.881020,78.050547
2011-11-03,0.726058,0.623902,0.959486,1.007333,0.882596,77.927830
2011-11-04,0.726058,0.625318,0.964205,1.019386,0.887025,78.087563
2011-11-05,0.726058,0.625318,0.964205,1.019386,0.887025,78.087563
2011-11-06,0.726058,0.625318,0.964205,1.019386,0.887025,78.087563
2011-11-07,0.727696,0.623308,0.967545,1.017392,0.898123,78.081793
2011-11-08,0.725268,0.622317,0.967435,1.013490,0.898027,77.973600
2011-11-09,0.733514,0.626311,0.977775,1.020172,0.903836,77.723172
2011-11-10,0.734430,0.626726,0.983328,1.020270,0.904451,77.599882
2011-11-11,0.732601,0.627692,0.983736,1.018755,0.905495,77.355311
2011-11-12,0.732601,0.627692,0.983736,1.018755,0.905495,77.355311
2011-11-13,0.732601,0.627692,0.983736,1.018755,0.905495,77.355311
2011-11-14,0.732118,0.627132,0.977451,1.016619,0.905484,77.004173
2011-11-15,0.738989,0.630690,0.986624,1.024682,0.916716,76.973101
2011-11-16,0.741620,0.633566,0.988060,1.025734,0.918422,76.957876
2011-11-17,0.741840,0.633531,0.994288,1.025297,0.918917,76.973294
2011-11-18,0.736594,0.632034,0.992855,1.022319,0.911756,76.649971
2011-11-19,0.736594,0.632034,0.992855,1.022319,0.911756,76.649971
2011-11-20,0.736594,0.632034,0.992855,1.022319,0.911756,76.649971
2011-11-21,0.743052,0.639025,1.011592,1.035592,0.919527,76.861346
2011-11-22,0.738825,0.639601,1.013521,1.038714,0.912449,76.948652
2011-11-23,0.746993,0.642638,1.028012,1.043102,0.919175,77.216703
2011-11-24,0.747775,0.643535,1.024228,1.044194,0.917371,77.073207
2011-11-25,0.755915,0.646950,1.032882,1.051629,0.926223,77.549323
2011-11-26,0.755915,0.646950,1.032882,1.051629,0.926223,77.549323
2011-11-27,0.755915,0.646950,1.032882,1.051629,0.926223,77.549323
2011-11-28,0.749176,0.642943,1.006518,1.034013,0.922161,77.779443
2011-11-29,0.749850,0.640109,0.999700,1.028569,0.920966,77.849430
2011-11-30,0.745268,0.637800,0.981145,1.019377,0.914071,77.507825
2011-12-01,0.741180,0.636748,0.977023,1.018085,0.908983,77.705307
2011-12-02,0.740138,0.636666,0.972171,1.013619,0.913552,77.899489
2011-12-03,0.740138,0.636666,0.972171,1.013619,0.913552,77.899489
2011-12-04,0.740138,0.636666,0.972171,1.013619,0.913552,77.899489
2011-12-05,0.743937,0.639228,0.972474,1.015028,0.920920,77.972028
2011-12-06,0.746603,0.639503,0.977602,1.018366,0.924892,77.758698
2011-12-07,0.747552,0.640988,0.975032,1.010466,0.927936,77.737908
2011-12-08,0.745712,0.635943,0.970246,1.008427,0.922670,77.345265
2011-12-09,0.747161,0.637440,0.984683,1.021668,0.921399,77.667364
2011-12-10,0.747161,0.637440,0.984683,1.021668,0.921399,77.667364
2011-12-11,0.747161,0.637440,0.984683,1.021668,0.921399,77.667364
2011-12-12,0.754660,0.639952,0.988906,1.024526,0.931930,77.820542
2011-12-13,0.758668,0.642023,0.987482,1.026326,0.936575,77.839314
2011-12-14,0.769645,0.645732,1.002309,1.037097,0.947972,78.072808
2011-12-15,0.768108,0.644712,1.006452,1.035410,0.941777,77.809356
2011-12-16,0.765462,0.643409,0.999694,1.033145,0.937615,77.847520
2011-12-17,0.765462,0.643409,0.999694,1.033145,0.937615,77.847520
2011-12-18,0.765462,0.643409,0.999694,1.033145,0.937615,77.847520
2011-12-19,0.766930,0.644068,1.003605,1.035739,0.934888,77.858731
2011-12-20,0.764877,0.640049,1.000612,1.033196,0.932538,77.925654
2011-12-21,0.766049,0.637582,0.991497,1.028191,0.933813,77.876513
2011-12-22,0.766460,0.638078,0.987047,1.024680,0.937534,78.125240
2011-12-23,0.765873,0.638049,0.984300,1.019300,0.935973,78.065406
2011-12-24,0.765873,0.638049,0.984300,1.019300,0.935973,78.065406
2011-12-25,0.765873,0.638049,0.984300,1.019300,0.935973,78.065406
2011-12-26,0.765873,0.638049,0.984300,1.019300,0.935973,78.065406
2011-12-27,0.765169,0.637769,0.984161,1.019359,0.934272,77.855995
2011-12-28,0.764877,0.638060,0.980496,1.014915,0.932844,77.642650
2011-12-29,0.775855,0.648615,0.993017,1.023276,0.945457,77.771743
2011-12-30,0.772857,0.645568,0.983306,1.021331,0.939485,77.440297
2011-12-31,0.772857,0.645568,0.983306,1.021331,0.939485,77.440297
2012-01-01,0.772857,0.645568,0.983306,1.021331,0.939485,77.440297
2012-01-02,0.773096,0.645644,0.978894,1.020101,0.939698,76.938539
2012-01-03,0.768403,0.641694,0.967804,1.011987,0.936146,76.732749
2012-01-04,0.772320,0.641875,0.969416,1.015833,0.941922,76.791783
2012-01-05,0.779302,0.644288,0.973426,1.016132,0.949735,76.893703
2012-01-06,0.782718,0.646838,0.976205,1.021525,0.953115,77.144646
2012-01-07,0.782718,0.646838,0.976205,1.021525,0.953115,77.144646
2012-01-08,0.782718,0.646838,0.976205,1.021525,0.953115,77.144646
2012-01-09,0.785669,0.647392,0.979573,1.028127,0.953724,76.893463
2012-01-10,0.780762,0.646627,0.966505,1.016630,0.947533,76.819176
2012-01-11,0.786287,0.649395,0.971930,1.016512,0.952980,76.953924
2012-01-12,0.785176,0.652128,0.966002,1.016489,0.951005,76.884422
2012-01-13,0.783024,0.652416,0.968131,1.019419,0.947459,76.783337
2012-01-14,0.783024,0.652416,0.968131,1.019419,0.947459,76.783337
2012-01-15,0.783024,0.652416,0.968131,1.019419,0.947459,76.783337
2012-01-16,0.789328,0.653130,0.970006,1.020523,0.954535,76.762175
2012-01-17,0.781861,0.649296,0.960047,1.012432,0.945270,76.778733
2012-01-18,0.779362,0.649871,0.962045,1.013327,0.942093,76.790585
2012-01-19,0.774533,0.647200,0.959724,1.007823,0.935326,76.825962
2012-01-20,0.775074,0.646334,0.959464,1.013486,0.936056,77.143079
2012-01-21,0.775074,0.646334,0.959464,1.013486,0.936056,77.143079
2012-01-22,0.775074,0.646334,0.959464,1.013486,0.936056,77.143079
2012-01-23,0.768226,0.642429,0.947377,1.008604,0.926558,76.899439
2012-01-24,0.769053,0.641852,0.955856,1.012382,0.927863,77.589787
2012-01-25,0.772678,0.642907,0.955571,1.013290,0.933009,78.055942
2012-01-26,0.760746,0.637505,0.937695,1.001598,0.918296,77.580829
2012-01-27,0.760746,0.636630,0.937695,0.998783,0.918828,76.972233
2012-01-28,0.760746,0.636630,0.937695,0.998783,0.918828,76.972233
2012-01-29,0.760746,0.636630,0.937695,0.998783,0.918828,76.972233
2012-01-30,0.762777,0.637529,0.947902,1.005721,0.918841,76.681922
2012-01-31,0.758956,0.633804,0.938525,0.996812,0.914390,76.373710
2012-02-01,0.759013,0.630892,0.934497,0.998937,0.914459,76.121442
2012-02-02,0.763709,0.632083,0.935238,1.000229,0.920116,76.111196
2012-02-03,0.759878,0.632371,0.935486,1.002204,0.915653,76.215805
2012-02-04,0.759878,0.632371,0.935486,1.002204,0.915653,76.215805
2012-02-05,0.759878,0.632371,0.935486,1.002204,0.915653,76.215805
2012-02-06,0.766754,0.634949,0.934826,0.998236,0.925242,76.652354
2012-02-07,0.762602,0.633112,0.927400,0.998093,0.921757,76.771143
2012-02-08,0.753352,0.629012,0.922932,0.994350,0.912611,76.924815
2012-02-09,0.752559,0.629628,0.925271,0.994807,0.910822,77.235099
2012-02-10,0.758208,0.634089,0.938737,1.002730,0.917280,77.663204
2012-02-11,0.758208,0.634089,0.938737,1.002730,0.917280,77.663204
2012-02-12,0.758208,0.634089,0.938737,1.002730,0.917280,77.663204
2012-02-13,0.754489,0.632903,0.929983,0.997586,0.912177,77.606760
2012-02-14,0.759359,0.636077,0.933860,0.999468,0.916926,78.100084
2012-02-15,0.763825,0.637641,0.931485,0.997021,0.922166,78.467767
2012-02-16,0.770297,0.638153,0.937298,1.003389,0.929903,78.809120
2012-02-17,0.759936,0.631583,0.929402,0.994984,0.918231,79.329736
2012-02-18,0.759936,0.631583,0.929402,0.994984,0.918231,79.329736
2012-02-19,0.759936,0.631583,0.929402,0.994984,0.918231,79.329736
2012-02-20,0.753807,0.630484,0.927408,0.991934,0.910222,79.503995
2012-02-21,0.756315,0.632582,0.936696,0.996218,0.913099,79.700499
2012-02-22,0.755858,0.638095,0.940363,0.998488,0.912472,80.287226
2012-02-23,0.751880,0.636165,0.934586,0.996917,0.906241,80.240602
2012-02-24,0.745601,0.632381,0.933194,0.998583,0.898300,80.517447
2012-02-25,0.745601,0.632381,0.933194,0.998583,0.898300,80.517447
2012-02-26,0.745601,0.632381,0.933194,0.998583,0.898300,80.517447
2012-02-27,0.746938,0.631162,0.936062,1.003287,0.900209,80.527338
2012-02-28,0.743273,0.630221,0.928051,0.995689,0.895644,80.563401
2012-02-29,0.743882,0.627762,0.923455,0.988024,0.896452,80.279699
2012-03-01,0.751202,0.627178,0.927960,0.985577,0.905349,81.092248
2012-03-02,0.756601,0.630022,0.927896,0.986911,0.912613,81.516229
2012-03-03,0.756601,0.630022,0.927896,0.986911,0.912613,81.516229
2012-03-04,0.756601,0.630022,0.927896,0.986911,0.912613,81.516229
2012-03-05,0.756430,0.631354,0.934493,0.993116,0.912330,81.346445
2012-03-06,0.760283,0.632973,0.944119,0.998784,0.916521,81.091766
2012-03-07,0.762195,0.636357,0.946875,1.001524,0.918598,80.754573
2012-03-08,0.755173,0.633326,0.939511,0.995167,0.909983,81.694608
2012-03-09,0.758093,0.633728,0.941172,0.992419,0.913729,81.820939
2012-03-10,0.758093,0.633728,0.941172,0.992419,0.913729,81.820939
2012-03-11,0.758093,0.633728,0.941172,0.992419,0.913729,81.820939
2012-03-12,0.762253,0.639683,0.952664,0.992911,0.918972,82.163275
2012-03-13,0.765873,0.640078,0.953052,0.992035,0.923642,82.737229
2012-03-14,0.765580,0.636503,0.954984,0.989665,0.927117,83.570663
2012-03-15,0.765873,0.638317,0.951367,0.992571,0.926400,83.342269
2012-03-16,0.762428,0.632434,0.945486,0.990393,0.920250,83.722171
2012-03-17,0.762428,0.632434,0.945486,0.990393,0.920250,83.722171
2012-03-18,0.762428,0.632434,0.945486,0.990393,0.920250,83.722171
2012-03-19,0.760456,0.630000,0.946920,0.991407,0.917643,83.444867
2012-03-20,0.757691,0.630550,0.953629,0.992423,0.913699,83.709653
2012-03-21,0.756144,0.631342,0.956068,0.990019,0.911758,84.015123
2012-03-22,0.759474,0.632870,0.964229,0.998785,0.915546,83.086504
2012-03-23,0.755173,0.631551,0.962468,1.001586,0.910285,82.389367
2012-03-24,0.755173,0.631551,0.962468,1.001586,0.910285,82.389367
2012-03-25,0.755173,0.631551,0.962468,1.001586,0.910285,82.389367
2012-03-26,0.753239,0.629105,0.951416,0.996008,0.907954,82.720699
2012-03-27,0.750019,0.626941,0.951099,0.992500,0.904223,82.929573
2012-03-28,0.749794,0.629077,0.961536,0.996401,0.904476,83.032166
2012-03-29,0.753466,0.629747,0.966697,0.999925,0.908002,82.286016
2012-03-30,0.748727,0.624364,0.961066,0.996631,0.901842,82.030548
2012-03-31,0.748727,0.624364,0.961066,0.996631,0.901842,82.030548
2012-04-01,0.748727,0.624364,0.961066,0.996631,0.901842,82.030548
2012-04-02,0.750807,0.623958,0.964111,0.998573,0.904272,82.551243
2012-04-03,0.751033,0.625272,0.964927,0.991814,0.903868,82.087871
2012-04-04,0.760919,0.630422,0.972835,0.995206,0.915995,82.346675
2012-04-05,0.765228,0.630701,0.972605,0.998010,0.920187,81.925314
2012-04-06,0.765228,0.630701,0.972605,0.998010,0.920187,81.925314
2012-04-07,0.765228,0.630701,0.972605,0.998010,0.920187,81.925314
2012-04-08,0.765228,0.630701,0.972605,0.998010,0.920187,81.925314
2012-04-09,0.765228,0.630701,0.972605,0.998010,0.920187,81.925314
2012-04-10,0.762544,0.630548,0.971557,0.998322,0.917111,81.195669
2012-04-11,0.761557,0.629008,0.970452,1.002665,0.914706,80.862082
2012-04-12,0.760283,0.627005,0.961378,0.998403,0.914392,81.000532
2012-04-13,0.760572,0.627320,0.961363,0.993915,0.913979,80.993307
2012-04-14,0.760572,0.627320,0.961363,0.993915,0.913979,80.993307
2012-04-15,0.760572,0.627320,0.961363,0.993915,0.913979,80.993307
2012-04-16,0.767813,0.631680,0.966677,1.000384,0.923295,80.758600
2012-04-17,0.761499,0.627018,0.964362,0.996193,0.915169,80.688395
2012-04-18,0.763767,0.625640,0.964485,0.990300,0.918964,81.448102
2012-04-19,0.764175,0.624408,0.966835,0.991212,0.918615,81.705640
2012-04-20,0.758035,0.620641,0.965585,0.991131,0.910931,81.723772
2012-04-21,0.758035,0.620641,0.965585,0.991131,0.910931,81.723772
2012-04-22,0.758035,0.620641,0.965585,0.991131,0.910931,81.723772
2012-04-23,0.761557,0.621887,0.972432,0.997182,0.915239,81.113396
2012-04-24,0.759821,0.619558,0.970671,0.989287,0.913380,81.202036
2012-04-25,0.757232,0.620476,0.967060,0.985613,0.910041,81.288808
2012-04-26,0.756716,0.617783,0.963753,0.981309,0.909270,80.938328
2012-04-27,0.755915,0.616298,0.958425,0.982387,0.908156,80.693930
2012-04-28,0.755915,0.616298,0.958425,0.982387,0.908156,80.693930
2012-04-29,0.755915,0.616298,0.958425,0.982387,0.908156,80.693930
2012-04-30,0.756773,0.615219,0.959891,0.982670,0.909490,80.104435
2012-05-01,0.756773,0.615219,0.959891,0.982670,0.909490,80.104435
2012-05-02,0.761557,0.618422,0.968548,0.988272,0.915239,80.199528
2012-05-03,0.762021,0.618189,0.972491,0.984302,0.915492,80.385583
2012-05-04,0.761499,0.618299,0.977003,0.988882,0.914864,80.269571
2012-05-05,0.761499,0.618299,0.977003,0.988882,0.914864,80.269571
2012-05-06,0.761499,0.618299,0.977003,0.988882,0.914864,80.269571
2012-05-07,0.767283,0.618791,0.981508,0.996164,0.921660,79.943221
2012-05-08,0.767754,0.619155,0.985029,0.995624,0.922380,79.854127
2012-05-09,0.772201,0.621583,0.995058,1.004402,0.927413,79.528958
2012-05-10,0.771545,0.618625,0.987655,0.998766,0.926857,79.708356
2012-05-11,0.772559,0.620596,0.994824,1.004095,0.927998,79.944376
2012-05-12,0.772559,0.620596,0.994824,1.004095,0.927998,79.944376
2012-05-13,0.772559,0.620596,0.994824,1.004095,0.927998,79.944376
2012-05-14,0.777424,0.621939,1.001399,1.003732,0.933686,79.794760
2012-05-15,0.778634,0.622985,0.999455,1.000934,0.935140,79.926808
2012-05-16,0.785053,0.627453,1.005888,1.007379,0.942927,80.491443
2012-05-17,0.788519,0.631446,1.008910,1.013878,0.947090,80.247595
2012-05-18,0.786102,0.632183,1.012420,1.017137,0.944265,79.356969
2012-05-19,0.786102,0.632183,1.012420,1.017137,0.944265,79.356969
